id_pedido,cpf,valor_pedido,data_pedido
45462a5e-8407-40c9-ae5f-119d04907fa9,356.751.069-18,1260.79,2024-08-07
81d4d47d-7426-428b-96a8-2aac7f091a91,556.484.000-35,985.25,2024-10-10
c7ace4ae-e0ec-4c4a-b68e-5d9f0c16b7cc,642.958.246-27,1762.13,2024-11-23
121ac7fa-5bf2-495b-989a-df2fb1fd4289,212.186.931-92,1868.45,2024-02-05
4472ac49-7959-4246-92ff-3ea0f9813654,386.322.193-29,961.55,2024-11-30
e45b83b8-a379-40db-a8be-27047ff44662,825.101.334-60,517.08,2024-12-15
7d932c07-1040-4737-87f6-dd828c184355,531.365.154-77,474.02,2023-12-03
2b305e3d-89fa-42c6-a2cf-c05e50991f62,648.523.713-89,1565.61,2024-09-12
65e8bc88-16d4-4a94-bb33-ae7bccf2e31a,020.996.173-17,64.26,2024-05-11
dbedf197-47c5-42a1-92cc-74aa9cf6065c,696.369.814-29,440.31,2023-12-17
810aa2a8-4cbd-4628-9272-2249fea72261,757.084.247-68,1977.48,2024-05-30
bcb6335a-94a2-41e4-ab5b-3435a62dee08,789.444.424-74,863.87,2024-02-08
50235b77-7e31-4bec-8efd-826b693b8241,184.398.459-60,1692.84,2025-05-06
7546e840-c438-4a25-9243-908c91e9c02e,099.571.953-14,1070.99,2023-09-12
ee594599-d9c8-4ce3-b79d-25fdcb122894,158.940.137-60,1172.10,2024-01-25
e7c6a358-04db-48c5-9c73-fce72042316f,793.959.624-86,1397.85,2025-02-18
1664a4e4-86d1-4409-8638-2cb43e3516fd,572.081.010-86,1737.17,2024-03-03
3ab2ba3d-c2f6-4b82-862d-407b543a2465,447.892.089-50,1924.26,2024-10-24
310850aa-988d-48f5-9d47-44277dfe1906,183.655.886-65,501.29,2024-04-04
f2c3fede-e2a9-4b46-be49-361e4f441ccd,968.159.147-31,1371.50,2023-08-10
32213b44-2081-472e-8040-7be6d1ce0bf6,110.313.475-75,147.39,2025-05-24
006b309f-7811-437a-aa98-8f8e1f1ba64d,643.797.512-40,279.33,2023-12-10
ca668963-7995-435a-a938-0d0350b0ad52,166.755.979-59,1782.15,2024-10-20
eac2e7a3-3ee5-431b-93fc-7872cd7d265e,202.368.693-22,1274.58,2024-02-08
52b40b9b-01e0-4134-a96a-89543259eedb,049.639.983-38,1062.21,2024-06-05
e820e530-657b-4b54-86fb-d89d4f5469db,970.674.346-00,291.74,2024-02-14
ff565e58-8c6e-43c8-8c2f-8ddea8635355,815.858.006-24,1246.73,2023-07-02
aef0a102-95d8-41b6-990c-9f59a2a6023e,675.003.903-92,591.44,2024-01-22
8ab02c8d-7df0-4dc1-96c7-44360c743367,010.195.687-74,815.36,2025-03-07
e2d51af4-c551-43c9-bec4-009cd22e955a,914.792.023-65,1382.68,2023-12-01
d722531d-a49a-4d64-871b-538e98645c41,721.596.993-78,936.68,2024-08-03
88f8e77a-f471-41f5-a830-60e5e4d10117,438.910.019-17,659.95,2023-10-04
15c78bf8-1b3a-4afb-8276-4461f38c6839,704.144.628-28,1559.18,2025-02-17
7cb01abb-36a8-48a0-8f10-2d507fd1b2d0,043.677.308-88,994.88,2024-11-01
6097d14d-8718-4f8b-bab5-39cb871cc390,099.588.780-82,1867.32,2025-03-29
1ac95cc3-78dc-40a2-976b-b29fd38d1b4c,104.215.868-23,1031.29,2024-03-11
01e4080b-ac8b-40d2-ba5e-ab755c6e5dc9,856.458.678-27,1119.81,2024-05-01
9b38b1af-3614-474e-b3ea-7712e1707a32,945.819.925-00,1567.51,2023-07-07
d652dca7-8929-4691-86eb-8b37180db2f7,142.007.536-64,1870.82,2025-05-19
d37d9254-2c4d-41f5-802d-ffe72196431e,015.548.210-70,154.00,2023-07-17
6eee184f-4ff4-4f5f-8e88-c43fe0950e60,502.899.061-40,218.94,2024-08-09
9688e92e-8034-47d7-b3a3-a7c5bbf5fbeb,640.846.549-40,1142.10,2023-07-14
7af9905f-5d90-4be4-a059-2fe027215046,199.618.283-70,757.63,2025-02-17
cae196bc-b46a-49ce-8785-9b1cf75b5c61,070.166.469-26,1360.37,2025-01-28
9125926f-32f7-426a-9aa9-09eed4ef35d6,206.725.733-77,1867.79,2023-08-06
f71e7ba7-75a7-44d4-8d9c-cc52f5b20eef,634.191.979-66,1777.71,2024-02-03
ffd19c17-1dae-4d74-92af-cecdb2818ea0,646.723.288-93,537.41,2024-04-04
e2b927e9-90c7-4c71-ba02-58f408dc66ce,250.496.940-05,175.29,2024-09-16
d7662441-a68b-4cf7-bab8-07c0fcb6c2c8,048.144.500-41,157.32,2024-02-17
b33af251-2c6b-40b3-8f40-97cf071cdf5e,547.489.412-61,1182.80,2024-07-07
4ca228db-054e-4d60-a869-f989cbce73cc,436.461.558-23,809.01,2024-05-27
2aacbca3-50d3-4b8d-8a11-03e7d138d430,875.022.245-99,810.40,2023-09-16
097c6f36-6aec-43ca-830c-5957c570d209,841.374.742-97,1903.52,2023-11-05
b12ad563-2079-4b00-826b-5b12ef8ece7a,400.833.494-24,1179.12,2024-11-22
6317c06a-9571-4240-aa7b-f78126ae0821,446.485.470-24,1354.99,2024-09-03
cb86f284-062a-4cec-8849-4b3a92f85ac2,301.437.745-03,1762.84,2023-10-22
d4dad2dd-268b-41a4-9c3c-4155852dcc5b,048.715.149-98,320.41,2024-12-28
845e8d80-7863-4a83-9f88-68cf4976464e,425.002.192-98,570.03,2024-08-30
46e51a01-8902-42f1-a79b-66526278b24d,772.923.812-75,490.73,2024-12-26
24c6080d-5bef-42ab-aef7-b8cdc56cada8,483.888.980-61,1476.42,2024-11-29
4419531b-803a-48c0-8773-0f444b288daf,220.804.976-20,1199.76,2023-08-22
114f2236-6455-438b-b10e-b734a4d76eba,624.141.972-34,1488.36,2024-06-30
d314e3ae-d630-4be1-bb35-5e457b291b64,954.673.282-23,1281.22,2024-05-03
d96e1a25-8fcb-432b-925c-07c0948ab649,974.240.158-08,731.65,2025-06-15
6ae0c5da-4d4a-4a73-958d-2fd6da6ea590,364.767.973-12,693.68,2023-08-25
18c94d7e-8773-420f-9775-9ef19d811b7d,671.230.881-98,652.90,2023-11-20
e7a169fd-d814-47d2-8a39-7a540fe03ee2,861.593.885-96,606.11,2024-03-18
ee0575db-cae1-426e-9776-8215e69d42ee,825.710.827-49,1648.76,2024-08-09
0a6e6df2-5db0-4290-9af3-84fb31f81887,430.678.707-27,1508.24,2024-08-16
f71b2520-9a8e-4950-b437-d62598e13529,954.468.362-07,273.11,2024-05-19
169d6fa6-4ea2-484e-9256-6cbf731b7bb5,121.783.184-15,1768.99,2024-08-17
9685460a-ac83-4b06-b55c-82dcbeae2e77,907.894.059-48,97.68,2024-11-21
ed9ee37f-204b-4ac8-ae62-4a26eea09207,593.801.961-02,1340.30,2025-04-23
39b15ef5-c316-4cc2-a48d-a76bb4829cc3,802.851.933-88,137.77,2025-05-13
203eac3c-892d-4dd0-b981-3c0cd9830909,448.843.792-09,1104.94,2023-09-23
38d4c623-aef4-4fbd-915d-3f56cf9c2583,738.550.953-08,894.73,2023-06-29
31c836df-4f64-41de-ada1-dd4da2a960ea,668.710.554-47,1823.78,2024-03-06
ed2373d8-b4c1-49c9-98cd-b55c7fc11a3f,263.924.398-19,1295.26,2024-01-22
135382eb-9db5-4095-9314-8c473f34ac2a,288.610.416-99,413.85,2023-10-09
b99259db-ab06-4104-a6ad-b2e3d157b26d,433.030.478-83,288.71,2025-05-19
71c47102-488c-48c1-836f-0caebe4efcc9,359.270.918-02,489.05,2023-11-23
984801dd-d4f1-4b83-96c2-04b581f6098f,351.496.706-91,706.94,2025-01-19
2b983fb8-bf73-492d-b56b-cb43b3739347,200.411.203-77,977.63,2024-04-04
074e7e9c-39cd-465c-9c3d-a303ded8cab6,653.193.597-03,283.70,2024-01-26
8260e1c7-3935-43ec-a9db-ed9e309bcb3d,905.735.837-73,773.33,2024-12-06
5e91104f-5ba6-4a67-b189-a6d150cf48b1,017.411.580-33,1346.15,2025-06-10
b91a5d40-4b23-4e0d-9940-f7887209834f,814.313.024-13,1197.51,2024-03-12
81cae3ec-13ce-4fa3-8f12-d33ac321ca98,724.974.240-38,845.83,2024-06-04
d167b557-af43-4f5d-bafc-395ed00f134c,499.633.467-77,466.97,2025-01-22
e776a3cf-79d7-4e7e-a94f-2b62ebb425f0,193.394.796-87,1094.71,2023-10-31
72012e22-fe66-4693-a8cc-767c59c13fd4,444.540.307-79,325.64,2024-06-06
21ed0f04-8ec0-47f5-96a9-40a701dc08c4,824.951.565-81,84.09,2024-12-11
7cd45d6f-669e-4950-8d0d-3555dba2f5e9,885.276.221-63,888.58,2024-07-08
5bc5f458-cd66-49f0-a2bb-458b22d9e8a6,887.922.739-71,588.61,2025-03-12
008b4d35-7d84-40c0-a0e9-84852eec0b50,403.450.035-45,652.03,2023-09-01
d9484f1c-9da5-4bc2-83c8-f5bcb628711f,218.078.857-31,698.84,2024-03-20
8001af19-88ed-43ab-ac5c-0494d9b56877,944.478.933-79,1390.62,2025-04-28
ce89403f-cfac-4f8f-b26f-7865450cddda,363.381.221-65,1606.15,2023-11-05
832cfa23-a481-499e-af1a-09f52c64613c,570.092.414-70,993.69,2024-01-12
83dbebca-5f0c-4800-bf88-0bcda696b463,550.055.598-64,1159.41,2023-11-17
7c87af92-09a7-49f0-85cb-69b18659698b,281.106.817-73,622.94,2025-01-12
8389431b-43ff-4298-a6e8-86dc7b41758a,504.595.487-61,1724.36,2023-09-23
79a1c6f8-beb7-4ae1-ac7f-c6956d4af255,206.026.303-03,1603.70,2024-08-26
b9f98dc2-d85b-46ec-8be2-ab91f261c35a,148.068.583-05,1440.89,2024-11-16
dc705adf-4884-40ff-8ddb-2e93c7918510,577.915.102-02,1176.21,2025-01-31
5210e1d8-ea0c-4e20-9204-b8601e88bc8e,737.222.471-57,800.81,2023-08-13
19d75f91-94a9-4cde-8916-ed3a2deb5235,705.234.121-06,1789.04,2025-05-12
790e2aae-c232-497e-a19f-2dbd0c791048,928.194.198-79,495.29,2024-03-20
e2021030-7cc1-4383-8721-7b65cd03bb34,285.095.128-80,927.19,2024-09-06
63806504-5cd9-41a8-a16c-e765401eca3d,532.626.908-56,1038.30,2023-11-16
5431c1b8-c9a4-4ef2-adbf-a39c4d2427e2,715.514.257-54,767.15,2024-10-03
1a74a979-3752-4694-aaee-2235b4d8a729,062.958.995-57,110.72,2023-11-15
232e9c91-7bff-434b-ac39-f759ba9d96cf,096.287.463-29,1742.18,2025-03-19
a842f578-8c4b-4b65-911c-b39b8cf5a80e,086.778.518-83,1186.10,2024-03-29
590a98d3-5d87-4ea5-937a-81a2e6fb3676,932.068.471-68,98.52,2025-02-10
4b926c4e-8eac-4d0f-9d05-1e59f9c90307,332.218.293-40,1201.44,2024-12-12
7199cb5e-4622-45e3-9a20-cad9ffbe1cb3,590.439.171-52,725.94,2025-05-28
5f2001e5-6efc-47d1-9991-98c7841e65c3,099.590.347-73,463.57,2025-05-20
b5f0dc1a-a771-4ba0-bcec-93b5866efe77,291.861.243-50,976.24,2023-10-14
834f133e-a7bf-49d0-91cd-a682b9787285,240.079.339-63,986.76,2023-09-19
07296487-ec7a-4bbc-b27d-242c5bd2bba3,342.683.324-85,1008.59,2024-03-28
d078bb7e-4353-4e86-9685-d23047278ab4,228.335.528-73,1210.73,2023-09-05
0507c7ca-a0e8-4091-95ae-27717a2aab34,749.887.171-23,1781.77,2023-07-15
feb65880-dcf7-4d24-be9c-57b572ee390e,500.063.235-18,1545.29,2023-11-20
ac2d9d8e-7a1e-44d0-b299-62e3b5b19938,904.547.117-82,1856.87,2023-09-12
0d3af568-0de6-4e8d-b669-3f053922e31b,058.624.376-65,414.93,2024-10-13
a9902b15-bed7-47b3-a266-9fd06c388d6f,488.940.819-18,1702.73,2024-01-27
ea1309ff-ce52-41e1-a9a1-75d9a0b44120,263.391.611-73,783.64,2024-02-06
a0c92271-3b0d-4424-9fe9-298885262fd4,005.477.331-90,1876.09,2023-07-03
c5b3d2b3-e8c8-4ed9-b0e7-3ea409a93009,840.104.604-43,917.44,2024-04-25
2ecfbb41-4070-4e13-8262-d1d12c799da9,621.413.832-40,254.58,2023-10-07
283136ac-b4be-45fa-a2d0-5f486965f1a9,510.843.097-49,1522.75,2024-08-18
3231715e-9963-488e-9e83-f51656ec8134,605.984.075-52,1755.99,2023-08-14
c677713d-7995-4060-9784-f58124d4b72b,882.732.818-04,639.88,2024-12-18
518de5b6-5c9d-4e83-b8d0-f0ee1c0bb014,705.552.171-02,1869.96,2024-03-22
07efa5c6-56a2-4d2d-ae1a-f8289884dd59,847.393.710-68,1244.11,2023-12-28
1aaf1054-e16d-411c-ba0c-e0caa09437ac,347.440.800-60,395.06,2024-01-29
5ad52d1b-ad8f-45ef-a9ac-42548e6e81c3,973.054.801-54,1983.07,2024-05-22
dc6611a9-c1c3-46d6-b7d7-ef34e41e8457,490.451.961-37,179.33,2023-09-29
8d65b060-f484-45b9-8b36-971eb4a0667e,428.014.515-50,1665.61,2023-12-22
299a9a57-075b-4d59-9198-ad4f36f1ed7b,841.374.742-97,1920.56,2024-05-20
dca222d0-2e2a-43ae-9c64-95b47a23855b,485.762.176-09,1546.72,2024-01-25
e29e85f8-585e-406f-b379-a7e001106a1d,565.601.210-60,554.30,2023-07-04
b8399d70-e369-401d-aae9-354987fa187b,876.598.132-27,183.13,2024-08-18
5552d764-f284-47d2-a48f-1682551c5601,555.093.495-39,1223.14,2023-09-02
b9d553a9-4e83-4253-8e4c-8e147b4b42f3,170.579.977-46,160.46,2023-10-03
c26e978d-4dc4-4c95-85e3-260a591fb7f0,955.939.932-72,663.13,2024-06-05
cce46894-973f-4ccf-b472-4a4d0d88853a,931.475.713-91,937.54,2024-04-17
ab7c1840-fa5c-45cb-b77c-efd71505782e,310.135.925-18,1229.05,2025-02-02
e6834ab3-feba-4d3b-aaa1-f3ea0b496e95,663.389.341-36,1278.01,2024-07-05
bb58944c-e95a-4419-9981-0689c5cc34b2,719.735.633-33,954.90,2025-04-15
8900a085-dc06-464c-8dab-16e554f08e4c,516.752.216-08,1325.32,2024-07-22
6e7c41e7-5aab-433f-ad89-b83da7846198,073.610.898-61,1980.62,2024-05-04
9e589ed5-47a2-483f-9df8-1bf4e270035a,393.614.718-83,58.28,2025-02-05
4510adf6-a573-4d30-94d4-9a313d16d65f,486.417.774-58,1791.16,2025-04-05
9d77a3bd-4ba1-4f4f-8b0d-11ec2f6379fa,106.223.268-48,1078.70,2025-04-02
ec348739-bc28-45e0-b589-eeb790510cf6,743.522.507-06,68.00,2024-08-07
f4135afb-6c0b-4db5-b887-9346e7de715e,350.684.053-74,1607.11,2023-07-29
b0caebbb-e4b4-42aa-ad4d-18f1c85ea068,910.609.510-44,1560.24,2023-11-11
51fcb538-a17a-410b-bcba-5563bbb8aab1,229.045.015-54,1082.56,2024-05-23
b667746d-9ae2-4833-b023-6d450b5c88ae,005.767.821-02,991.88,2025-05-14
d84c6c17-4786-40f4-bacd-4f1f9bbe90dd,957.417.110-90,1386.07,2025-05-28
9c750563-5f9e-432e-9f30-b2a446708e96,759.104.730-28,344.22,2024-07-30
98b0ee60-b876-44e3-8d98-7cb754112e53,170.541.655-30,1939.98,2023-07-30
0eba81eb-cbea-46d4-8d76-10d00f924702,193.777.609-66,1498.53,2024-10-26
3f2cf955-dc71-46c6-bf4e-6d03ab7d8ca9,635.212.945-91,743.69,2024-11-03
7b868924-0cc3-4d5d-b7c1-b060b04d449a,485.449.994-97,421.21,2024-02-15
af971dc1-2a73-4c6b-96e3-243364a00cf7,096.763.466-00,1562.39,2023-10-21
67ae50d1-ca6b-4ec4-a2a6-24ebbc59214b,397.952.891-14,1036.41,2025-01-28
268c69cd-07ca-4e10-8e5f-d2b9677fc684,589.885.561-44,1950.96,2024-12-20
b6fd9b45-0c5e-4c80-bf4f-ea6c73fc7be4,985.848.473-83,95.84,2023-08-01
a1857e1c-28fe-45bd-a08d-723845a9af32,153.595.995-01,1697.26,2023-12-14
092431b3-a625-4043-a01d-abb01356ff82,177.410.867-88,1574.34,2025-04-12
c4a97ee3-d11a-4bc7-a595-cc7696e227ea,387.618.929-12,1677.44,2025-03-29
25e97fcc-bb5d-4009-88ba-e6f04088297d,762.678.564-40,481.07,2025-03-03
510b23dd-100c-4cc9-ba02-275f5a6a4e36,770.161.624-82,618.95,2023-08-11
ae433557-29c6-41c4-bbea-f952b1f70efe,862.500.010-15,173.23,2025-05-22
98e0da9d-6afc-49c8-802e-4c3c805e09df,461.119.147-24,1083.45,2024-11-23
54ca71e3-1cfe-4bd9-9400-f2c4e65c1dc2,572.334.578-56,1521.32,2023-12-18
e5777766-3f86-432f-9ca5-2c6346a4c459,665.544.382-16,1032.78,2024-09-04
9713fc8f-ac14-4418-84a8-9c0c2d477737,053.262.735-58,912.34,2024-11-22
7a415f16-63d3-40e7-9e6b-9be10ed57021,305.148.588-52,129.05,2024-03-27
884baa26-1150-4936-bd78-5a53339abeca,561.833.151-48,677.22,2024-11-17
f7892388-038a-472b-8e57-abc663527f20,180.448.828-15,1630.06,2024-06-21
9c7285c3-08f5-4957-b491-f90e1b5e9303,185.536.590-44,197.40,2025-04-15
7ae2e9e0-74bf-431d-b3f2-400d517aebd0,496.763.195-35,77.03,2024-01-15
3ced7b7a-e0be-4865-bada-8e1e73e09d0d,514.442.945-60,225.91,2024-06-06
d6f652c1-445f-464b-939b-95d2152b38b6,409.792.437-34,1645.99,2025-04-09
0611745a-b5a2-45d0-bec1-9c750c3732db,896.148.150-16,1462.00,2024-12-08
3c55de71-e369-42b7-b953-11cce3d4f7e9,056.338.928-30,1160.81,2023-08-27
5861608e-d54e-403f-b712-c09eb40d4483,209.134.422-83,1964.24,2025-05-18
c8170292-1ab6-4128-8afe-9d216ba6cf48,893.872.569-94,352.88,2024-02-27
7148f6e8-6aee-45d4-8d9f-c8cbed66b2ff,176.548.225-10,634.16,2023-10-26
53407812-be24-48e4-bc61-f5a0453cfe6e,565.184.312-68,242.15,2025-04-08
9d32d967-2a36-4246-b7c6-99935926aecf,076.292.374-45,1125.94,2025-01-09
ca03c9e4-df3b-4a5a-a6c1-3959a357018c,637.824.750-21,1946.22,2025-02-27
9d7684e8-5cd5-47ca-8f2b-f3c4916deb87,795.352.507-04,1578.55,2025-05-17
6452cd96-f520-44ef-8f35-a1e4c95ee492,006.071.780-53,711.09,2024-04-22
a9a5ee85-ae1d-44b3-b97f-09761bc97be6,701.887.858-28,106.82,2023-10-06
77a26c40-213e-4748-bdbb-a47b20ff28d1,781.582.000-33,433.87,2025-06-06
e31010d1-a793-4262-8503-4efee26ba720,635.330.143-25,1244.64,2025-05-19
9ceab3a0-97e8-4d4a-b156-c62081943d10,079.030.808-31,1687.60,2024-10-03
c1529560-baf7-4877-939b-21ca0a7ff067,034.420.721-61,168.28,2023-09-20
431a751d-9606-47d2-8f74-abebd306bf1d,410.207.504-84,126.43,2024-09-25
9988e16c-54cf-4cce-a782-4f0b2b930c42,855.848.808-79,447.02,2025-02-21
b5dfd288-97e8-4bc0-9fe7-79a611923470,916.056.488-45,1757.44,2025-05-10
65feaec2-775f-45eb-847e-9452a7a1e966,196.827.411-28,921.24,2025-06-03
af29d711-1afa-4904-9bd4-122b86029f22,396.693.311-96,1127.82,2024-06-26
2722dca7-fefd-441d-814f-07f89af17db1,471.674.647-13,1058.29,2024-04-09
9c1b6890-7aab-4322-87ff-5cff258ed235,033.710.914-83,1763.85,2023-08-08
44087dc4-9f03-4d08-a3c3-1aa4341cf161,137.754.194-54,266.89,2023-11-19
22044894-a64e-497d-abf2-22a2493d7390,563.122.769-38,873.34,2023-09-15
dc2099b6-ecb5-4ea3-8f60-d21136b6b99d,152.822.477-23,154.00,2024-05-11
e81397d8-752c-4ae1-ba0e-3c50885d6759,040.190.356-13,1480.29,2025-03-09
8a816a79-10af-4b78-8e61-03022d9be611,528.260.128-50,1786.46,2025-03-15
ac0754ac-cc48-4dfd-b56d-14d0e5dfd5d6,675.476.619-91,1372.14,2024-12-14
5316a6cd-858b-4a6b-a31a-f10f7ba46730,983.199.889-84,529.42,2024-10-26
93593339-91b2-485a-82d3-21e741bceed4,972.442.414-76,774.23,2023-09-21
b2f82616-d26d-4c04-a152-0c24b4c4e838,339.552.298-21,1255.16,2024-11-12
1ecf24ce-8221-4b83-b143-a7e6598b2661,953.172.601-30,1122.45,2025-04-18
8c54ce27-0227-4522-a2b6-d2fa20f17c4c,529.284.163-94,1624.57,2024-12-27
9a9df888-4892-4e14-85ef-5b295bac6dac,718.737.505-75,1432.11,2024-12-14
ddc0e975-671e-4e44-863c-0ed446ab4d56,611.769.965-66,331.63,2025-05-18
23a7a886-af8f-41e8-a908-6874fa43c1d4,825.593.728-58,648.47,2025-02-21
3198b361-227e-4ac9-a35c-8dbba1b687e9,782.394.216-09,1253.49,2023-09-15
495b0820-384d-4650-9e42-d2f155ab29b4,356.145.751-04,1133.98,2025-03-31
0c6d604a-f048-4155-a3e6-5b3d0e9ed68d,135.524.264-10,131.44,2024-10-20
97b45d41-257d-49ef-99f2-c237e9aed1bc,602.230.996-12,715.98,2024-06-12
4ee828e6-a2fa-4c7a-adad-ba5104435c2e,085.901.301-98,1915.20,2025-04-30
39628afd-3927-4f0b-892f-14ddb6e0a4d9,860.680.106-03,799.20,2024-06-05
495138f5-9a15-4796-acf5-e0e1f8887f8b,984.684.074-90,115.84,2023-08-11
7ef58cce-6ada-4d6d-a489-462316b87a14,238.407.796-15,1742.52,2024-07-03
26a05b55-27cf-4535-a46b-3bca8f3133ba,890.386.654-24,167.76,2025-04-30
fde8209b-ab44-4b86-a47b-ef1739803df5,792.991.628-76,1751.38,2024-08-30
b184778e-5273-4470-9363-f5c68d449ac2,892.015.927-76,1373.06,2023-11-14
363ab01f-78b6-4d37-be10-c6aa8325ff7c,526.648.325-10,62.74,2024-01-17
106e929c-5441-4722-b4c6-c70850e23129,753.203.122-13,1056.45,2023-07-24
f267ebc1-c7ee-4ec6-b0c3-807066c813b6,325.614.628-56,427.20,2024-12-19
d0c1365c-a3c7-4a39-a79f-8d315673cc66,897.029.643-21,1884.67,2023-11-18
e566cf3a-be70-4926-8c20-ff8c6277f311,412.251.079-43,890.92,2023-11-11
65c629bc-e208-42a0-ae19-0031e4bdd6e8,665.262.762-98,535.67,2023-10-10
16588cfc-387d-4458-bae3-0d502f6604ab,898.467.763-82,163.44,2023-08-07
143f7936-680a-4406-8045-32bc74871977,766.888.256-33,1438.66,2025-03-15
ef1946e1-921c-403f-bacc-7842e3ec4ff1,435.701.192-39,1854.43,2024-06-25
539e84ad-8b4f-460c-b6a5-e0702c6db565,995.844.768-35,956.16,2023-07-11
3d697539-6422-4c48-87fc-41cc88b823a3,464.996.633-88,536.40,2023-12-24
00d6670f-b2aa-484c-9cb3-89628dd2e700,366.700.500-65,372.98,2025-04-12
b2731c9f-525e-497f-b31d-78c4ea118130,554.584.910-75,486.03,2024-11-25
b708139e-3cb3-40fb-9bcc-56827fad1c42,866.086.749-69,201.67,2025-01-19
0f82354e-6cbd-4510-a070-94d1de15b0f4,860.190.631-16,1938.77,2024-02-27
aaba36a1-cde9-4763-b0bf-56de2cd38e77,038.036.168-48,273.04,2023-10-02
3c5ed2ed-7951-4474-9fe5-0a7a40e45240,341.616.486-71,1537.71,2025-02-06
f3d80e19-2ff1-4edb-9e47-8d4557ce4c2f,061.586.958-86,312.31,2025-05-13
bcc86d7e-1487-4cfc-a78b-f895b7017730,730.187.841-07,1541.84,2024-01-17
fdee5422-1c7d-4cd9-bedc-2b1783983291,786.772.420-94,1311.76,2025-04-20
d07f2e76-7947-40a7-8fc0-3045f6a49ebb,060.346.172-46,1929.94,2023-10-19
5116a5f6-9061-4f84-a025-81bc1acd7178,368.003.490-80,895.35,2025-04-08
682ec22e-bf78-4445-a15f-3a28aa1ca7cd,750.067.752-98,670.56,2024-07-18
538f8979-6b8d-4edb-9f41-a3cbd02232b1,210.182.574-10,1569.63,2023-11-13
293b53dc-3bc2-4808-a08f-bcb1a86fe445,491.275.291-76,269.14,2024-11-23
a7fc16e9-dc65-444f-89c9-05dd3369d053,285.588.593-26,1935.06,2024-03-10
50d00efd-ca64-4935-b1f7-58d6c1503636,495.773.875-99,1809.83,2024-04-25
0a86d02b-0c32-439b-8e74-d6e453e742cd,024.924.182-29,748.34,2024-07-14
e6ced5bb-f588-41e9-a66b-315e7ba38465,296.371.439-45,1331.20,2025-01-28
cd75ddb9-c408-4188-8412-2df5ee254563,020.568.109-83,429.90,2025-03-28
530e7d4e-aac9-485b-a6fa-8ff51b0bf015,069.092.052-98,1747.16,2024-04-15
1b2d9832-a586-4fb0-bfbe-fc87707e3688,989.172.427-57,1073.31,2024-03-13
9172cdbe-2c4d-41dc-b8db-3fbc4799330e,805.993.046-35,1722.26,2024-10-26
7346e6b6-22d9-4954-99df-d367fa771d03,099.089.550-26,697.15,2023-10-21
d97a7df5-6d58-43ee-bc72-7a8932b42807,503.553.963-30,1912.26,2025-03-31
63fff673-a5cf-4c50-b944-a709fc716b4d,107.372.970-32,1340.27,2025-02-18
1f1daa60-9424-4e73-9398-eaa69a7cd679,149.100.938-47,800.53,2023-11-29
5c273cb0-0f0d-47ac-9b8e-9892fbfc14f9,235.513.944-97,1173.33,2024-12-09
e7262eb5-62da-46d7-8f93-38bdb8adb8db,775.750.067-90,1446.23,2023-12-01
7693113a-3072-46cb-92e6-f337aed67864,587.200.927-52,1999.67,2024-06-05
0427f143-8673-4521-a7ac-d6f09843c0ed,916.375.890-13,1608.81,2024-04-06
5163ee45-1d76-4951-8ee5-512a01ee3050,109.101.998-20,655.40,2023-10-17
a2498cec-a07a-4f18-afec-c144f3b9c0ed,064.879.385-79,1888.28,2024-02-23
070798c1-8ed7-4f46-9d4e-a5e2d99a37b0,737.006.640-14,1575.27,2024-10-21
ac54d84a-8b82-460b-9079-bfc4de0a48b7,711.910.899-50,706.44,2025-03-19
37af6cfb-5eea-4b8e-a862-1a8219d2429e,800.010.281-66,1052.57,2023-06-21
d11e8f3c-9fd4-4552-8606-10ed21769d19,162.060.159-58,1881.63,2025-01-07
138b0c64-30c8-4f5f-a1b4-ce0d89735564,426.380.206-74,1074.46,2024-12-29
165940e9-0ebb-478d-b628-1241409a667b,813.099.739-14,814.15,2024-08-04
3a8f1531-75bd-48df-a42e-64d46d19956b,854.726.714-25,732.38,2024-01-16
d7bd00b8-dc92-4e98-8c98-e36d8dae5d9f,466.858.956-05,1579.83,2024-11-04
38663b36-be4f-4fef-9760-07fb5d1c9569,873.114.143-27,1031.94,2024-07-23
12d7e85a-c545-4ddb-a99b-db50b7ee1827,092.107.935-07,1121.36,2023-07-01
11059fd0-3822-4a5a-948f-972d2ec61a61,071.601.759-05,1599.40,2024-08-20
3519960a-8fe2-4f1a-9c4b-ed6bbe21e5bd,620.069.446-49,232.30,2024-08-04
dbfba98e-6264-491a-a64d-5f1e0f2e088d,788.375.289-61,1866.25,2025-02-01
5f62e1e1-3972-470b-ab26-a27ce764fb1b,991.468.074-41,1987.88,2023-12-13
8fa0f263-5247-4609-a10b-a105bceead63,572.624.267-75,1249.45,2024-08-30
5239a6c7-5c2f-4243-b16b-9215321e4552,017.318.645-11,905.10,2023-10-04
7e931970-2cff-49d3-9df0-2c04abd2de78,647.528.951-30,1858.79,2024-09-08
1cc9728a-438d-4103-b11e-9ce6f8503476,664.122.709-97,265.64,2023-11-04
44660f46-5a4a-476c-a3b8-23e105a9a95a,290.914.859-93,1260.07,2024-12-21
1f37d255-8927-4b5d-b86d-12526a695110,686.822.160-11,1857.94,2025-04-16
839871e5-aab9-4bf4-9079-d660910d5fae,966.046.424-53,1578.06,2024-12-04
c028f971-18ef-41d8-b259-fccccc69bd2b,388.593.239-42,566.79,2024-02-17
